State,Date,Time,City,Vehicle_Type,Junction_Type,Peak_Hour,Weather_Condition,Lane_Count,Accident_Reported,Traffic_Light_Status,Day_Type,Congestion_Level,Vehicle_Count,Avg_Speed_km_h,Traffic_Situation,Road_Type
Haryana,07-01-2025,21.15,Kurukshetra,Two-Wheeler,T-Junction,No,Rain,2,Yes,Amber,Weekday,Low,81,44,Normal,Rural Road
Haryana,07-01-2025,21.30,Hisar,Bus,Roundabout,No,Clear,5,No,Green,Weekday,Low,171,37,Accident,Urban Road
Haryana,07-01-2025,21.45,Yamunanagar,Car,Roundabout,No,Sunny,6,Yes,Red,Weekday,High,133,31,Normal,Rural Road
Haryana,07-01-2025,22.00,Gurugram,Two-Wheeler,T-Junction,No,Clear,5,Yes,Green,Weekday,Severe,530,65,Normal,Highway
Haryana,07-01-2025,22.15,Karnal,Auto,T-Junction,No,Rain,2,Yes,Green,Weekday,Severe,85,41,Congested,Rural Road
Haryana,07-01-2025,22.30,Karnal,Two-Wheeler,Roundabout,No,Sunny,4,No,Red,Weekday,Low,101,65,Accident,Rural Road
Haryana,07-01-2025,22.45,Ambala,Truck,Crossroad,No,Cloudy,6,Yes,Red,Weekday,Severe,378,24,Congested,Highway
Haryana,07-01-2025,23.00,Panipat,Two-Wheeler,Crossroad,No,Clear,4,No,Red,Weekday,Medium,462,30,Normal,Rural Road
Haryana,07-01-2025,23.15,Hisar,Two-Wheeler,T-Junction,No,Fog,3,Yes,Red,Weekday,Low,205,30,Accident,Urban Road
Haryana,07-01-2025,23.30,Karnal,Auto,T-Junction,No,Fog,5,No,Green,Weekday,Severe,216,59,Normal,Urban Road
Haryana,07-01-2025,23.45,Panipat,Bus,Crossroad,No,Rain,5,No,Red,Weekday,Medium,137,39,Accident,Urban Road
Haryana,08-01-2025,0.00,Faridabad,Car,T-Junction,No,Clear,5,No,Green,Weekday,Medium,381,23,Accident,Urban Road
Haryana,08-01-2025,0.15,Hisar,Auto,Crossroad,No,Sunny,2,Yes,Red,Weekday,Severe,143,62,Normal,Rural Road
Haryana,08-01-2025,0.30,Faridabad,Two-Wheeler,T-Junction,No,Cloudy,4,No,Amber,Weekday,Severe,466,32,Congested,Rural Road
Haryana,08-01-2025,0.45,Karnal,Car,Crossroad,No,Rain,4,No,Amber,Weekday,High,264,24,Congested,Rural Road
Haryana,08-01-2025,1.00,Hisar,Car,T-Junction,No,Clear,3,No,Amber,Weekday,Medium,405,39,Congested,Rural Road
Haryana,08-01-2025,1.15,Sonipat,Truck,Crossroad,No,Cloudy,2,No,Green,Weekday,High,404,35,Accident,Highway
Haryana,08-01-2025,1.30,Rohtak,Two-Wheeler,T-Junction,No,Fog,2,Yes,Red,Weekday,High,124,61,Normal,Rural Road
Haryana,08-01-2025,1.45,Gurugram,Car,Crossroad,No,Clear,6,Yes,Amber,Weekday,Medium,173,57,Accident,Urban Road
Haryana,08-01-2025,2.00,Rohtak,Car,Roundabout,No,Rain,2,Yes,Amber,Weekday,High,522,65,Accident,Rural Road
Haryana,08-01-2025,2.15,Kurukshetra,Two-Wheeler,Crossroad,No,Clear,4,Yes,Amber,Weekday,High,391,67,Congested,Highway
Haryana,08-01-2025,2.30,Gurugram,Two-Wheeler,T-Junction,No,Sunny,4,Yes,Amber,Weekday,Severe,231,28,Accident,Highway
Haryana,08-01-2025,2.45,Faridabad,Auto,Roundabout,No,Clear,5,Yes,Green,Weekday,Low,83,51,Accident,Urban Road
Haryana,08-01-2025,3.00,Ambala,Two-Wheeler,Crossroad,No,Fog,4,No,Red,Weekday,Medium,223,34,Congested,Highway
Haryana,08-01-2025,3.15,Karnal,Two-Wheeler,Crossroad,No,Clear,3,Yes,Red,Weekday,Severe,417,20,Congested,Highway
Haryana,08-01-2025,3.30,Rohtak,Truck,Roundabout,No,Sunny,2,No,Amber,Weekday,Severe,421,51,Accident,Rural Road
Haryana,08-01-2025,3.45,Rohtak,Car,T-Junction,No,Fog,4,No,Red,Weekday,Severe,358,37,Normal,Highway
Haryana,08-01-2025,4.00,Faridabad,Two-Wheeler,T-Junction,No,Cloudy,2,No,Green,Weekday,High,549,48,Normal,Urban Road
Haryana,08-01-2025,4.15,Faridabad,Two-Wheeler,Roundabout,No,Clear,3,Yes,Green,Weekday,Low,557,68,Normal,Urban Road
Haryana,08-01-2025,4.30,Faridabad,Truck,T-Junction,No,Sunny,2,No,Green,Weekday,Severe,416,45,Accident,Highway
Haryana,08-01-2025,4.45,Faridabad,Bus,T-Junction,No,Rain,3,Yes,Red,Weekday,Medium,336,41,Accident,Highway
Haryana,08-01-2025,5.00,Yamunanagar,Car,Crossroad,No,Cloudy,6,Yes,Red,Weekday,Severe,306,36,Accident,Rural Road
Haryana,08-01-2025,5.15,Kurukshetra,Bus,Roundabout,No,Clear,4,No,Green,Weekday,Medium,460,35,Accident,Rural Road
Haryana,08-01-2025,5.30,Yamunanagar,Truck,Crossroad,No,Clear,6,No,Red,Weekday,Medium,454,44,Congested,Highway
Haryana,08-01-2025,5.45,Gurugram,Bus,Roundabout,No,Cloudy,3,No,Amber,Weekday,High,445,66,Accident,Highway
Haryana,08-01-2025,6.00,Rohtak,Auto,Roundabout,No,Cloudy,6,Yes,Red,Weekday,Medium,412,39,Accident,Rural Road
Haryana,08-01-2025,6.15,Karnal,Car,Crossroad,No,Fog,4,No,Amber,Weekday,Severe,272,35,Congested,Urban Road
Haryana,08-01-2025,6.30,Ambala,Bus,Crossroad,No,Fog,4,Yes,Amber,Weekday,Severe,127,56,Normal,Rural Road
Haryana,08-01-2025,6.45,Rohtak,Truck,T-Junction,No,Sunny,4,No,Red,Weekday,Severe,260,64,Accident,Highway
Haryana,08-01-2025,7.00,Panipat,Car,Crossroad,No,Fog,3,No,Green,Weekday,Low,456,56,Accident,Highway
Haryana,08-01-2025,7.15,Faridabad,Car,T-Junction,No,Rain,2,Yes,Amber,Weekday,High,162,47,Accident,Urban Road
Haryana,08-01-2025,7.30,Ambala,Truck,T-Junction,No,Rain,3,Yes,Green,Weekday,Medium,197,64,Congested,Rural Road
Haryana,08-01-2025,7.45,Hisar,Auto,Roundabout,No,Sunny,2,No,Amber,Weekday,Medium,226,26,Normal,Rural Road
Haryana,08-01-2025,8.00,Karnal,Car,Crossroad,Yes,Fog,6,Yes,Green,Weekday,Low,373,49,Accident,Rural Road
Haryana,08-01-2025,8.15,Panipat,Bus,T-Junction,Yes,Sunny,2,No,Amber,Weekday,Severe,387,25,Congested,Rural Road
Haryana,08-01-2025,8.30,Panipat,Truck,T-Junction,Yes,Cloudy,6,Yes,Green,Weekday,Severe,473,66,Congested,Highway
Haryana,08-01-2025,8.45,Faridabad,Bus,T-Junction,Yes,Sunny,4,Yes,Green,Weekday,Low,140,65,Normal,Rural Road
Haryana,08-01-2025,9.00,Sonipat,Bus,Crossroad,Yes,Fog,5,Yes,Red,Weekday,Low,453,42,Accident,Rural Road
Haryana,08-01-2025,9.15,Gurugram,Bus,Roundabout,Yes,Sunny,4,Yes,Amber,Weekday,High,258,44,Congested,Rural Road
Haryana,08-01-2025,9.30,Karnal,Auto,Crossroad,Yes,Sunny,4,Yes,Red,Weekday,Severe,124,36,Congested,Rural Road
Haryana,08-01-2025,9.45,Panipat,Truck,Roundabout,Yes,Sunny,4,Yes,Amber,Weekday,Low,250,48,Accident,Highway
Haryana,08-01-2025,10.00,Hisar,Truck,Crossroad,No,Clear,2,Yes,Amber,Weekday,Severe,591,43,Normal,Urban Road
Haryana,08-01-2025,10.15,Kurukshetra,Truck,T-Junction,No,Fog,5,No,Red,Weekday,High,301,45,Congested,Rural Road
Haryana,08-01-2025,10.30,Faridabad,Bus,Crossroad,No,Fog,2,No,Red,Weekday,Low,241,24,Congested,Urban Road
Haryana,08-01-2025,10.45,Sonipat,Bus,Roundabout,No,Cloudy,5,No,Red,Weekday,Medium,199,67,Congested,Rural Road
Haryana,08-01-2025,11.00,Gurugram,Two-Wheeler,Crossroad,No,Cloudy,5,No,Amber,Weekday,Severe,313,32,Normal,Rural Road
Haryana,08-01-2025,11.15,Ambala,Two-Wheeler,T-Junction,No,Fog,6,Yes,Red,Weekday,Medium,55,31,Accident,Highway
Haryana,08-01-2025,11.30,Faridabad,Bus,T-Junction,No,Rain,5,No,Amber,Weekday,Medium,251,57,Normal,Urban Road
Haryana,08-01-2025,11.45,Kurukshetra,Truck,Crossroad,No,Rain,6,No,Green,Weekday,Low,122,28,Congested,Urban Road
Haryana,08-01-2025,12.00,Kurukshetra,Two-Wheeler,Crossroad,No,Clear,6,Yes,Green,Weekday,High,487,32,Normal,Urban Road
Haryana,08-01-2025,12.15,Rohtak,Two-Wheeler,Roundabout,No,Cloudy,3,No,Green,Weekday,Low,111,51,Accident,Urban Road
Haryana,08-01-2025,12.30,Sonipat,Auto,T-Junction,No,Rain,3,Yes,Red,Weekday,Severe,548,37,Normal,Urban Road
Haryana,08-01-2025,12.45,Rohtak,Truck,Roundabout,No,Fog,4,No,Red,Weekday,Severe,393,23,Congested,Rural Road
Haryana,08-01-2025,13.00,Kurukshetra,Car,T-Junction,No,Cloudy,4,Yes,Green,Weekday,Medium,410,62,Congested,Highway
Haryana,08-01-2025,13.15,Kurukshetra,Auto,Crossroad,No,Fog,5,No,Red,Weekday,High,82,29,Congested,Urban Road
Haryana,08-01-2025,13.30,Panipat,Auto,Crossroad,No,Sunny,3,Yes,Green,Weekday,Low,326,58,Congested,Highway
Haryana,08-01-2025,13.45,Hisar,Two-Wheeler,Crossroad,No,Clear,4,Yes,Red,Weekday,Low,547,20,Congested,Rural Road
Haryana,08-01-2025,14.00,Kurukshetra,Car,Crossroad,No,Sunny,6,Yes,Amber,Weekday,Medium,304,53,Congested,Highway
Haryana,08-01-2025,14.15,Yamunanagar,Car,Roundabout,No,Rain,6,No,Amber,Weekday,Severe,247,20,Normal,Urban Road
Haryana,08-01-2025,14.30,Rohtak,Bus,T-Junction,No,Cloudy,3,Yes,Amber,Weekday,High,339,43,Accident,Rural Road
Haryana,08-01-2025,14.45,Yamunanagar,Auto,Roundabout,No,Fog,5,No,Red,Weekday,Low,362,66,Normal,Rural Road
Haryana,08-01-2025,15.00,Panipat,Truck,Roundabout,No,Sunny,6,Yes,Green,Weekday,Medium,96,35,Accident,Highway
Haryana,08-01-2025,15.15,Karnal,Truck,T-Junction,No,Sunny,2,No,Red,Weekday,High,404,44,Congested,Rural Road
Haryana,08-01-2025,15.30,Ambala,Bus,T-Junction,No,Clear,3,No,Red,Weekday,Severe,54,20,Accident,Rural Road
Haryana,08-01-2025,15.45,Ambala,Car,Crossroad,No,Sunny,4,Yes,Green,Weekday,Low,294,31,Normal,Rural Road
Haryana,08-01-2025,16.00,Kurukshetra,Car,T-Junction,No,Sunny,5,No,Amber,Weekday,Severe,236,54,Accident,Highway
Haryana,08-01-2025,16.15,Rohtak,Bus,Crossroad,No,Rain,5,Yes,Green,Weekday,Medium,371,45,Accident,Rural Road
Haryana,08-01-2025,16.30,Faridabad,Car,Roundabout,No,Sunny,2,No,Amber,Weekday,High,317,46,Accident,Highway
Haryana,08-01-2025,16.45,Panipat,Car,Crossroad,No,Fog,3,Yes,Green,Weekday,High,200,59,Accident,Urban Road
Haryana,08-01-2025,17.00,Kurukshetra,Bus,T-Junction,Yes,Clear,6,Yes,Green,Weekday,Severe,250,20,Accident,Rural Road
Haryana,08-01-2025,17.15,Sonipat,Car,Crossroad,Yes,Rain,3,Yes,Red,Weekday,Severe,330,45,Accident,Rural Road
Haryana,08-01-2025,17.30,Panipat,Two-Wheeler,Crossroad,Yes,Fog,4,Yes,Amber,Weekday,Severe,344,23,Accident,Highway
Haryana,08-01-2025,17.45,Yamunanagar,Truck,Roundabout,Yes,Rain,5,Yes,Red,Weekday,Severe,196,55,Congested,Rural Road
Haryana,08-01-2025,18.00,Hisar,Car,T-Junction,Yes,Sunny,6,Yes,Red,Weekday,Severe,121,22,Normal,Highway
Haryana,08-01-2025,18.15,Karnal,Car,Crossroad,Yes,Cloudy,4,Yes,Amber,Weekday,Severe,599,70,Normal,Urban Road
Haryana,08-01-2025,18.30,Rohtak,Auto,Roundabout,Yes,Sunny,2,No,Green,Weekday,Medium,409,50,Accident,Rural Road
Haryana,08-01-2025,18.45,Ambala,Two-Wheeler,Roundabout,Yes,Fog,2,Yes,Amber,Weekday,Low,543,38,Accident,Rural Road
Haryana,08-01-2025,19.00,Rohtak,Bus,Crossroad,No,Sunny,4,Yes,Amber,Weekday,Medium,431,22,Accident,Urban Road
Haryana,08-01-2025,19.15,Karnal,Car,T-Junction,No,Fog,6,No,Red,Weekday,High,181,63,Congested,Highway
Haryana,08-01-2025,19.30,Gurugram,Two-Wheeler,T-Junction,No,Cloudy,6,Yes,Green,Weekday,High,561,26,Accident,Rural Road
Haryana,08-01-2025,19.45,Yamunanagar,Bus,T-Junction,No,Sunny,2,No,Amber,Weekday,Low,294,27,Accident,Highway
Haryana,08-01-2025,20.00,Panipat,Truck,T-Junction,No,Cloudy,6,No,Amber,Weekday,Severe,182,45,Normal,Rural Road
Haryana,08-01-2025,20.15,Karnal,Auto,T-Junction,No,Cloudy,4,No,Amber,Weekday,Low,433,23,Normal,Urban Road
Haryana,08-01-2025,20.30,Rohtak,Car,T-Junction,No,Sunny,6,Yes,Red,Weekday,Severe,116,48,Accident,Highway
Haryana,08-01-2025,20.45,Kurukshetra,Bus,Roundabout,No,Rain,6,No,Amber,Weekday,Low,286,35,Congested,Urban Road
Haryana,08-01-2025,21.00,Gurugram,Auto,Crossroad,No,Sunny,6,No,Red,Weekday,Severe,206,64,Normal,Rural Road
Haryana,08-01-2025,21.15,Yamunanagar,Bus,Crossroad,No,Fog,3,Yes,Green,Weekday,Medium,171,33,Normal,Urban Road
Haryana,08-01-2025,21.30,Ambala,Truck,T-Junction,No,Cloudy,4,No,Amber,Weekday,Low,241,40,Accident,Urban Road
Haryana,08-01-2025,21.45,Sonipat,Car,Roundabout,No,Cloudy,3,Yes,Red,Weekday,Medium,471,45,Congested,Urban Road
Haryana,08-01-2025,22.00,Karnal,Truck,Crossroad,No,Sunny,4,No,Red,Weekday,Low,399,35,Accident,Urban Road
Haryana,08-01-2025,22.15,Rohtak,Auto,Roundabout,No,Cloudy,2,No,Amber,Weekday,High,541,32,Congested,Rural Road
Haryana,08-01-2025,22.30,Hisar,Truck,Crossroad,No,Cloudy,2,No,Green,Weekday,Low,99,36,Congested,Highway
Haryana,08-01-2025,22.45,Ambala,Truck,Crossroad,No,Clear,3,Yes,Amber,Weekday,Severe,511,38,Congested,Urban Road
Haryana,08-01-2025,23.00,Panipat,Car,Roundabout,No,Cloudy,2,No,Green,Weekday,Low,153,50,Congested,Highway
Haryana,08-01-2025,23.15,Ambala,Car,T-Junction,No,Cloudy,2,No,Red,Weekday,Severe,205,68,Congested,Urban Road
Haryana,08-01-2025,23.30,Sonipat,Car,T-Junction,No,Rain,2,Yes,Red,Weekday,Medium,327,46,Congested,Highway
Haryana,08-01-2025,23.45,Karnal,Car,Crossroad,No,Cloudy,2,Yes,Green,Weekday,High,62,68,Normal,Highway
Haryana,09-01-2025,0.00,Sonipat,Car,T-Junction,No,Clear,5,Yes,Red,Weekday,Severe,212,46,Accident,Urban Road
Haryana,09-01-2025,0.15,Kurukshetra,Bus,Roundabout,No,Cloudy,5,No,Red,Weekday,Severe,516,70,Accident,Highway
Haryana,09-01-2025,0.30,Gurugram,Car,T-Junction,No,Rain,6,No,Green,Weekday,Severe,88,39,Accident,Highway
Haryana,09-01-2025,0.45,Karnal,Auto,Crossroad,No,Clear,3,No,Green,Weekday,High,141,70,Accident,Rural Road
Haryana,09-01-2025,1.00,Yamunanagar,Truck,Crossroad,No,Fog,5,No,Red,Weekday,Medium,485,25,Accident,Highway
Haryana,09-01-2025,1.15,Faridabad,Car,T-Junction,No,Rain,5,Yes,Green,Weekday,High,430,30,Accident,Rural Road
Haryana,09-01-2025,1.30,Gurugram,Car,T-Junction,No,Fog,4,No,Green,Weekday,Severe,60,66,Normal,Highway
Haryana,09-01-2025,1.45,Ambala,Two-Wheeler,Crossroad,No,Cloudy,4,Yes,Red,Weekday,Low,159,64,Accident,Rural Road
Haryana,09-01-2025,2.00,Rohtak,Bus,T-Junction,No,Cloudy,6,No,Green,Weekday,Low,318,32,Congested,Highway
Haryana,09-01-2025,2.15,Faridabad,Auto,Roundabout,No,Fog,4,No,Red,Weekday,High,63,43,Accident,Urban Road
Haryana,09-01-2025,2.30,Kurukshetra,Two-Wheeler,Crossroad,No,Sunny,6,No,Red,Weekday,Low,149,21,Accident,Highway
Haryana,09-01-2025,2.45,Kurukshetra,Auto,Roundabout,No,Rain,4,No,Red,Weekday,High,164,22,Normal,Rural Road
Haryana,09-01-2025,3.00,Panipat,Bus,Roundabout,No,Clear,4,Yes,Red,Weekday,Medium,134,21,Congested,Rural Road
Haryana,09-01-2025,3.15,Sonipat,Auto,Crossroad,No,Sunny,5,No,Amber,Weekday,Low,159,53,Accident,Rural Road
Haryana,09-01-2025,3.30,Kurukshetra,Car,T-Junction,No,Rain,5,No,Amber,Weekday,Medium,227,65,Congested,Highway
Haryana,09-01-2025,3.45,Rohtak,Bus,T-Junction,No,Sunny,4,No,Green,Weekday,Medium,569,37,Congested,Highway
Haryana,09-01-2025,4.00,Kurukshetra,Car,Roundabout,No,Sunny,4,No,Green,Weekday,Severe,293,57,Congested,Urban Road
Haryana,09-01-2025,4.15,Ambala,Truck,Roundabout,No,Clear,4,Yes,Green,Weekday,Severe,178,45,Normal,Urban Road
Haryana,09-01-2025,4.30,Sonipat,Two-Wheeler,T-Junction,No,Fog,5,No,Green,Weekday,Severe,515,30,Accident,Urban Road
Haryana,09-01-2025,4.45,Hisar,Truck,Roundabout,No,Fog,6,No,Green,Weekday,Severe,562,25,Accident,Rural Road
Haryana,09-01-2025,5.00,Ambala,Truck,Roundabout,No,Cloudy,4,No,Red,Weekday,Severe,485,36,Normal,Urban Road
Haryana,09-01-2025,5.15,Karnal,Auto,Roundabout,No,Sunny,4,Yes,Red,Weekday,Medium,240,60,Accident,Rural Road
Haryana,09-01-2025,5.30,Ambala,Car,Crossroad,No,Rain,4,Yes,Amber,Weekday,Medium,454,57,Normal,Rural Road
Haryana,09-01-2025,5.45,Panipat,Car,T-Junction,No,Rain,6,Yes,Amber,Weekday,Low,159,59,Accident,Rural Road
Haryana,09-01-2025,6.00,Gurugram,Two-Wheeler,Crossroad,No,Clear,2,Yes,Red,Weekday,Medium,332,54,Normal,Rural Road
Haryana,09-01-2025,6.15,Hisar,Truck,Roundabout,No,Fog,6,No,Amber,Weekday,High,328,26,Congested,Rural Road
Haryana,09-01-2025,6.30,Sonipat,Bus,Roundabout,No,Rain,5,Yes,Green,Weekday,Medium,428,70,Accident,Urban Road
Haryana,09-01-2025,6.45,Gurugram,Car,Roundabout,No,Fog,5,No,Red,Weekday,High,158,35,Normal,Rural Road
Haryana,09-01-2025,7.00,Gurugram,Bus,Crossroad,No,Sunny,4,Yes,Red,Weekday,Medium,235,24,Normal,Highway
Haryana,09-01-2025,7.15,Faridabad,Car,T-Junction,No,Fog,5,No,Amber,Weekday,Low,316,48,Normal,Rural Road
Haryana,09-01-2025,7.30,Gurugram,Car,Crossroad,No,Clear,6,No,Green,Weekday,Medium,533,65,Congested,Urban Road
Haryana,09-01-2025,7.45,Hisar,Auto,Roundabout,No,Rain,3,No,Green,Weekday,Severe,347,37,Normal,Rural Road
Haryana,09-01-2025,8.00,Ambala,Bus,Roundabout,Yes,Fog,5,No,Amber,Weekday,High,131,55,Accident,Urban Road
Haryana,09-01-2025,8.15,Faridabad,Two-Wheeler,Roundabout,Yes,Clear,6,Yes,Green,Weekday,Severe,294,24,Accident,Rural Road
Haryana,09-01-2025,8.30,Rohtak,Auto,T-Junction,Yes,Fog,2,No,Green,Weekday,Medium,540,55,Congested,Rural Road
Haryana,09-01-2025,8.45,Panipat,Two-Wheeler,Roundabout,Yes,Rain,2,No,Green,Weekday,High,273,48,Normal,Rural Road
Haryana,09-01-2025,9.00,Karnal,Bus,Crossroad,Yes,Cloudy,6,Yes,Amber,Weekday,Low,140,28,Accident,Urban Road
Haryana,09-01-2025,9.15,Ambala,Bus,T-Junction,Yes,Fog,4,Yes,Red,Weekday,High,382,41,Normal,Highway
Haryana,09-01-2025,9.30,Kurukshetra,Car,Roundabout,Yes,Cloudy,4,Yes,Amber,Weekday,Low,239,33,Normal,Urban Road
Haryana,09-01-2025,9.45,Faridabad,Bus,Roundabout,Yes,Sunny,3,No,Red,Weekday,Low,187,29,Congested,Urban Road
Haryana,09-01-2025,10.00,Rohtak,Car,Roundabout,No,Clear,3,Yes,Red,Weekday,Low,156,60,Accident,Urban Road
Haryana,09-01-2025,10.15,Kurukshetra,Truck,Crossroad,No,Sunny,4,No,Red,Weekday,Low,489,24,Normal,Urban Road
Haryana,09-01-2025,10.30,Faridabad,Car,Roundabout,No,Clear,2,Yes,Red,Weekday,High,434,20,Accident,Urban Road
Haryana,09-01-2025,10.45,Hisar,Truck,T-Junction,No,Clear,4,No,Red,Weekday,Medium,196,31,Accident,Rural Road
Haryana,09-01-2025,11.00,Kurukshetra,Car,Crossroad,No,Fog,2,Yes,Amber,Weekday,Low,482,59,Congested,Highway
Haryana,09-01-2025,11.15,Gurugram,Auto,T-Junction,No,Rain,2,No,Amber,Weekday,Low,310,30,Normal,Urban Road
Haryana,09-01-2025,11.30,Sonipat,Truck,Roundabout,No,Fog,2,No,Red,Weekday,Severe,241,56,Accident,Rural Road
Haryana,09-01-2025,11.45,Karnal,Car,Roundabout,No,Fog,4,No,Amber,Weekday,Medium,161,35,Accident,Rural Road
Haryana,09-01-2025,12.00,Yamunanagar,Truck,T-Junction,No,Sunny,3,No,Amber,Weekday,High,397,29,Congested,Highway
Haryana,09-01-2025,12.15,Kurukshetra,Truck,T-Junction,No,Cloudy,3,Yes,Amber,Weekday,Low,283,26,Congested,Rural Road
Haryana,09-01-2025,12.30,Kurukshetra,Auto,Roundabout,No,Rain,4,No,Amber,Weekday,Severe,378,50,Accident,Rural Road
Haryana,09-01-2025,12.45,Yamunanagar,Car,T-Junction,No,Rain,6,Yes,Red,Weekday,High,392,39,Accident,Rural Road
Haryana,09-01-2025,13.00,Ambala,Truck,Crossroad,No,Fog,4,No,Red,Weekday,Severe,405,40,Accident,Urban Road
Haryana,09-01-2025,13.15,Faridabad,Truck,Crossroad,No,Fog,6,Yes,Green,Weekday,Medium,409,33,Congested,Urban Road
Haryana,09-01-2025,13.30,Rohtak,Bus,T-Junction,No,Sunny,2,No,Red,Weekday,Low,241,42,Accident,Highway
Haryana,09-01-2025,13.45,Hisar,Auto,T-Junction,No,Sunny,3,No,Amber,Weekday,Medium,348,58,Congested,Urban Road
Haryana,09-01-2025,14.00,Ambala,Car,T-Junction,No,Clear,2,Yes,Red,Weekday,High,445,28,Accident,Highway
Haryana,09-01-2025,14.15,Rohtak,Car,T-Junction,No,Clear,3,No,Amber,Weekday,Low,170,53,Normal,Rural Road
Haryana,09-01-2025,14.30,Faridabad,Auto,Crossroad,No,Sunny,6,Yes,Red,Weekday,High,554,65,Congested,Urban Road
Haryana,09-01-2025,14.45,Faridabad,Auto,Crossroad,No,Sunny,5,Yes,Amber,Weekday,Severe,86,42,Congested,Highway
Haryana,09-01-2025,15.00,Karnal,Two-Wheeler,Roundabout,No,Clear,2,Yes,Red,Weekday,Low,544,23,Normal,Rural Road
Haryana,09-01-2025,15.15,Panipat,Bus,T-Junction,No,Rain,5,Yes,Amber,Weekday,Medium,63,59,Normal,Rural Road
Haryana,09-01-2025,15.30,Panipat,Auto,Roundabout,No,Sunny,2,No,Green,Weekday,High,408,30,Accident,Highway
Haryana,09-01-2025,15.45,Yamunanagar,Truck,T-Junction,No,Sunny,3,No,Green,Weekday,High,212,21,Normal,Urban Road
Haryana,09-01-2025,16.00,Rohtak,Car,Roundabout,No,Clear,3,No,Green,Weekday,Medium,160,61,Normal,Rural Road
Haryana,09-01-2025,16.15,Gurugram,Bus,T-Junction,No,Fog,5,No,Red,Weekday,High,558,64,Congested,Urban Road
Haryana,09-01-2025,16.30,Karnal,Two-Wheeler,Crossroad,No,Sunny,2,Yes,Amber,Weekday,High,328,43,Normal,Highway
Haryana,09-01-2025,16.45,Kurukshetra,Auto,T-Junction,No,Clear,5,Yes,Red,Weekday,High,181,53,Normal,Urban Road
Haryana,09-01-2025,17.00,Gurugram,Bus,Crossroad,Yes,Sunny,6,No,Amber,Weekday,High,150,20,Congested,Highway
Haryana,09-01-2025,17.15,Ambala,Two-Wheeler,T-Junction,Yes,Fog,6,Yes,Red,Weekday,Low,257,69,Congested,Rural Road
Haryana,09-01-2025,17.30,Ambala,Truck,Roundabout,Yes,Clear,3,No,Red,Weekday,High,79,65,Normal,Urban Road
Haryana,09-01-2025,17.45,Ambala,Auto,T-Junction,Yes,Cloudy,4,Yes,Red,Weekday,High,168,49,Congested,Urban Road
Haryana,09-01-2025,18.00,Yamunanagar,Auto,Roundabout,Yes,Rain,2,No,Green,Weekday,Medium,116,35,Normal,Rural Road
Haryana,09-01-2025,18.15,Gurugram,Truck,Crossroad,Yes,Sunny,3,No,Green,Weekday,Medium,587,34,Normal,Rural Road
Haryana,09-01-2025,18.30,Ambala,Auto,Crossroad,Yes,Rain,4,Yes,Green,Weekday,Low,366,41,Accident,Highway
Haryana,09-01-2025,18.45,Gurugram,Two-Wheeler,Crossroad,Yes,Rain,4,No,Amber,Weekday,Severe,464,52,Normal,Rural Road
Haryana,09-01-2025,19.00,Kurukshetra,Bus,Roundabout,No,Sunny,6,Yes,Green,Weekday,Severe,172,45,Normal,Rural Road
Haryana,09-01-2025,19.15,Panipat,Bus,T-Junction,No,Clear,4,No,Amber,Weekday,Medium,399,28,Accident,Urban Road
Haryana,09-01-2025,19.30,Sonipat,Bus,Crossroad,No,Sunny,5,Yes,Amber,Weekday,Medium,549,54,Accident,Highway
Haryana,09-01-2025,19.45,Kurukshetra,Two-Wheeler,Crossroad,No,Clear,3,No,Red,Weekday,High,347,53,Normal,Rural Road
Haryana,09-01-2025,20.00,Faridabad,Truck,Crossroad,No,Sunny,3,No,Amber,Weekday,Medium,576,44,Normal,Highway
Haryana,09-01-2025,20.15,Gurugram,Car,Crossroad,No,Sunny,4,No,Green,Weekday,Medium,51,45,Normal,Highway
Haryana,09-01-2025,20.30,Faridabad,Car,Roundabout,No,Cloudy,4,No,Green,Weekday,Medium,331,48,Congested,Rural Road
Haryana,09-01-2025,20.45,Panipat,Two-Wheeler,Crossroad,No,Fog,2,No,Amber,Weekday,Medium,306,24,Congested,Urban Road
Haryana,09-01-2025,21.00,Ambala,Bus,Crossroad,No,Rain,5,Yes,Amber,Weekday,Medium,236,22,Accident,Rural Road
Haryana,09-01-2025,21.15,Faridabad,Truck,Roundabout,No,Rain,6,Yes,Green,Weekday,Low,87,20,Accident,Rural Road
Haryana,09-01-2025,21.30,Rohtak,Auto,Crossroad,No,Fog,2,No,Red,Weekday,Low,595,42,Normal,Highway
Haryana,09-01-2025,21.45,Ambala,Bus,Crossroad,No,Sunny,5,No,Green,Weekday,Severe,183,47,Accident,Highway
Haryana,09-01-2025,22.00,Gurugram,Bus,Crossroad,No,Rain,3,No,Red,Weekday,Medium,443,57,Normal,Rural Road
Haryana,09-01-2025,22.15,Sonipat,Bus,Crossroad,No,Fog,5,No,Red,Weekday,Severe,556,53,Congested,Rural Road
Haryana,09-01-2025,22.30,Karnal,Car,T-Junction,No,Cloudy,4,Yes,Green,Weekday,Low,138,60,Accident,Urban Road
Haryana,09-01-2025,22.45,Panipat,Truck,Crossroad,No,Rain,5,Yes,Red,Weekday,Low,305,52,Congested,Highway
